Pod,Item,Inventory
33.0,415,1.0
33.0,416,1.0
33.0,417,1.0
33.0,419,2.0
33.0,420,1.0
33.0,421,1.0
33.0,422,2.0
33.0,423,1.0
33.0,428,1.0
33.0,430,1.0
33.0,431,1.0
33.0,433,1.0
33.0,435,1.0
33.0,437,1.0
33.0,438,1.0
33.0,442,4.0
33.0,444,1.0
33.0,447,1.0
33.0,448,1.0
33.0,450,1.0
33.0,453,2.0
33.0,454,4.0
33.0,456,1.0
33.0,457,2.0
33.0,461,2.0
33.0,462,1.0
33.0,464,2.0
33.0,468,1.0
33.0,470,1.0
33.0,474,1.0
33.0,477,1.0
33.0,478,1.0
33.0,482,2.0
33.0,488,1.0
33.0,490,1.0
33.0,492,1.0
33.0,493,1.0
33.0,494,1.0
33.0,495,2.0
33.0,496,1.0
33.0,497,1.0
33.0,502,1.0
33.0,503,1.0
33.0,506,1.0
33.0,508,3.0
33.0,510,4.0
33.0,511,2.0
33.0,512,1.0
33.0,514,2.0
33.0,515,1.0
33.0,517,2.0
33.0,518,2.0
33.0,520,1.0
33.0,521,1.0
33.0,522,3.0
33.0,524,1.0
33.0,525,1.0
33.0,527,1.0
33.0,528,1.0
33.0,531,2.0
33.0,532,1.0
33.0,534,1.0
33.0,535,1.0
33.0,537,1.0
33.0,538,1.0
33.0,541,2.0
33.0,543,1.0
33.0,547,1.0
33.0,550,3.0
33.0,551,1.0
33.0,553,1.0
33.0,557,2.0
33.0,558,1.0
33.0,566,2.0
33.0,569,1.0
33.0,571,1.0
33.0,574,1.0
33.0,575,1.0
33.0,579,1.0
33.0,580,1.0
33.0,583,2.0
33.0,585,1.0
33.0,588,1.0
33.0,590,1.0
33.0,591,2.0
33.0,592,1.0
33.0,593,1.0
33.0,594,1.0
33.0,595,1.0
33.0,596,4.0
33.0,598,3.0
33.0,603,2.0
33.0,604,1.0
33.0,605,1.0
33.0,606,3.0
33.0,610,1.0
33.0,611,1.0
33.0,612,1.0
33.0,614,1.0
33.0,616,1.0
33.0,617,1.0
33.0,620,1.0
33.0,621,1.0
33.0,623,1.0
33.0,626,1.0
33.0,627,1.0
33.0,628,1.0
33.0,630,2.0
33.0,632,2.0
33.0,635,1.0
33.0,638,1.0
33.0,639,2.0
33.0,644,1.0
33.0,645,2.0
33.0,650,2.0
33.0,652,1.0
33.0,654,1.0
33.0,656,3.0
33.0,657,1.0
33.0,659,1.0
33.0,660,1.0
33.0,668,1.0
33.0,673,2.0
33.0,679,1.0
33.0,683,1.0
33.0,684,1.0
33.0,689,1.0
33.0,690,1.0
33.0,692,1.0
33.0,707,1.0
33.0,711,1.0
33.0,712,2.0
33.0,714,1.0
33.0,728,1.0
33.0,730,1.0
33.0,731,1.0
33.0,747,1.0
33.0,750,1.0
33.0,752,1.0
33.0,764,1.0
33.0,768,1.0
33.0,770,1.0
33.0,777,1.0
33.0,780,1.0
33.0,784,1.0
33.0,793,1.0
33.0,806,1.0
33.0,812,1.0
33.0,817,1.0
33.0,822,1.0
33.0,827,1.0
33.0,843,1.0
33.0,861,1.0
33.0,862,1.0
33.0,867,1.0
33.0,869,1.0
33.0,903,1.0
33.0,966,1.0
33.0,986,1.0
33.0,996,1.0
33.0,997,1.0
34.0,37,1.0
34.0,38,1.0
34.0,39,1.0
34.0,48,1.0
34.0,77,1.0
34.0,97,1.0
34.0,116,1.0
34.0,121,1.0
34.0,130,1.0
34.0,137,1.0
34.0,148,1.0
34.0,153,1.0
34.0,154,1.0
34.0,174,1.0
34.0,177,1.0
34.0,183,1.0
34.0,196,1.0
34.0,203,1.0
34.0,212,1.0
34.0,213,1.0
34.0,215,1.0
34.0,232,1.0
34.0,233,1.0
34.0,235,1.0
34.0,240,2.0
34.0,241,1.0
34.0,242,1.0
34.0,243,1.0
34.0,250,1.0
34.0,251,1.0
34.0,255,1.0
34.0,260,1.0
34.0,263,1.0
34.0,272,1.0
34.0,273,1.0
34.0,274,1.0
34.0,275,1.0
34.0,277,1.0
34.0,278,1.0
34.0,284,1.0
34.0,285,1.0
34.0,291,1.0
34.0,292,1.0
34.0,294,1.0
34.0,297,1.0
34.0,298,1.0
34.0,299,2.0
34.0,303,2.0
34.0,304,1.0
34.0,308,3.0
34.0,313,1.0
34.0,317,1.0
34.0,319,1.0
34.0,320,2.0
34.0,321,1.0
34.0,324,2.0
34.0,329,1.0
34.0,331,1.0
34.0,333,1.0
34.0,336,1.0
34.0,340,1.0
34.0,341,1.0
34.0,345,2.0
34.0,346,1.0
34.0,349,1.0
34.0,353,2.0
34.0,354,1.0
34.0,358,3.0
34.0,360,2.0
34.0,361,1.0
34.0,364,1.0
34.0,371,1.0
34.0,376,1.0
34.0,377,1.0
34.0,381,1.0
34.0,383,2.0
34.0,384,1.0
34.0,385,1.0
34.0,386,1.0
34.0,388,2.0
34.0,390,1.0
34.0,392,1.0
34.0,393,2.0
34.0,399,1.0
34.0,402,1.0
34.0,403,1.0
34.0,409,2.0
34.0,411,2.0
34.0,414,1.0
34.0,415,1.0
34.0,416,1.0
34.0,419,2.0
34.0,420,1.0
34.0,432,2.0
34.0,434,2.0
34.0,435,1.0
34.0,436,2.0
34.0,437,2.0
34.0,438,3.0
34.0,439,1.0
34.0,440,1.0
34.0,441,1.0
34.0,443,2.0
34.0,448,1.0
34.0,449,1.0
34.0,450,1.0
34.0,452,2.0
34.0,454,1.0
34.0,458,1.0
34.0,460,1.0
34.0,461,1.0
34.0,462,2.0
34.0,464,1.0
34.0,466,1.0
34.0,467,1.0
34.0,471,3.0
34.0,472,1.0
34.0,473,1.0
34.0,475,1.0
34.0,477,1.0
34.0,481,1.0
34.0,485,1.0
34.0,489,1.0
34.0,493,2.0
34.0,495,1.0
34.0,496,1.0
34.0,499,1.0
34.0,501,2.0
34.0,502,1.0
34.0,505,2.0
34.0,510,2.0
34.0,514,1.0
34.0,517,1.0
34.0,520,1.0
34.0,522,2.0
34.0,524,1.0
34.0,525,2.0
34.0,527,1.0
34.0,529,1.0
34.0,530,1.0
34.0,532,1.0
34.0,535,1.0
34.0,537,1.0
34.0,538,1.0
34.0,539,1.0
34.0,540,1.0
34.0,541,3.0
34.0,546,1.0
34.0,548,1.0
34.0,549,2.0
34.0,550,1.0
34.0,552,1.0
34.0,555,2.0
34.0,556,1.0
34.0,558,1.0
34.0,559,1.0
34.0,560,1.0
34.0,561,1.0
34.0,562,3.0
34.0,565,1.0
34.0,568,2.0
34.0,569,1.0
34.0,570,1.0
34.0,572,1.0
34.0,573,1.0
34.0,574,1.0
34.0,576,1.0
34.0,577,2.0
34.0,578,3.0
34.0,580,1.0
34.0,582,1.0
34.0,586,1.0
34.0,588,1.0
34.0,589,1.0
34.0,590,1.0
34.0,591,1.0
34.0,592,3.0
34.0,596,2.0
34.0,598,1.0
34.0,599,2.0
34.0,608,1.0
34.0,617,1.0
34.0,622,2.0
34.0,629,1.0
34.0,635,1.0
34.0,638,1.0
34.0,639,2.0
34.0,640,1.0
34.0,644,2.0
34.0,645,2.0
34.0,647,1.0
34.0,649,1.0
34.0,650,1.0
34.0,654,2.0
34.0,655,1.0
34.0,658,1.0
34.0,659,1.0
34.0,664,1.0
34.0,666,1.0
34.0,669,1.0
34.0,681,1.0
34.0,685,1.0
34.0,690,1.0
34.0,694,1.0
34.0,697,1.0
34.0,701,1.0
34.0,703,1.0
34.0,707,1.0
34.0,709,1.0
34.0,711,1.0
34.0,712,1.0
34.0,718,1.0
34.0,719,1.0
34.0,720,1.0
34.0,722,2.0
34.0,725,1.0
34.0,729,1.0
34.0,733,1.0
34.0,753,1.0
34.0,754,1.0
34.0,758,1.0
34.0,766,1.0
34.0,767,1.0
34.0,769,1.0
34.0,784,1.0
34.0,787,2.0
34.0,791,1.0
34.0,794,1.0
34.0,799,2.0
34.0,807,1.0
34.0,808,1.0
34.0,809,1.0
34.0,817,1.0
34.0,843,1.0
34.0,845,1.0
34.0,857,1.0
34.0,869,1.0
34.0,904,1.0
34.0,918,1.0
34.0,920,1.0
34.0,931,1.0
34.0,959,2.0
35.0,18,1.0
35.0,127,1.0
35.0,133,1.0
35.0,137,1.0
35.0,145,1.0
35.0,146,2.0
35.0,170,1.0
35.0,173,1.0
35.0,178,1.0
35.0,194,1.0
35.0,211,1.0
35.0,217,1.0
35.0,230,1.0
35.0,235,1.0
35.0,240,1.0
35.0,247,1.0
35.0,248,1.0
35.0,252,1.0
35.0,253,1.0
35.0,259,1.0
35.0,266,1.0
35.0,268,2.0
35.0,269,1.0
35.0,270,1.0
35.0,271,1.0
35.0,274,1.0
35.0,275,1.0
35.0,276,2.0
35.0,289,1.0
35.0,294,1.0
35.0,297,2.0
35.0,311,1.0
35.0,321,1.0
35.0,330,1.0
35.0,331,1.0
35.0,333,3.0
35.0,337,1.0
35.0,340,1.0
35.0,343,2.0
35.0,345,1.0
35.0,346,1.0
35.0,349,1.0
35.0,352,1.0
35.0,353,1.0
35.0,357,1.0
35.0,358,1.0
35.0,362,1.0
35.0,365,1.0
35.0,366,2.0
35.0,372,2.0
35.0,375,1.0
35.0,376,1.0
35.0,377,1.0
35.0,383,2.0
35.0,387,1.0
35.0,388,1.0
35.0,390,2.0
35.0,392,1.0
35.0,393,1.0
35.0,396,1.0
35.0,399,1.0
35.0,401,1.0
35.0,403,2.0
35.0,405,2.0
35.0,406,2.0
35.0,407,1.0
35.0,409,1.0
35.0,410,1.0
35.0,412,1.0
35.0,415,2.0
35.0,419,1.0
35.0,420,1.0
35.0,422,1.0
35.0,423,1.0
35.0,426,1.0
35.0,432,1.0
35.0,439,1.0
35.0,440,1.0
35.0,442,1.0
35.0,443,1.0
35.0,444,1.0
35.0,445,2.0
35.0,447,1.0
35.0,448,1.0
35.0,449,1.0
35.0,451,1.0
35.0,452,1.0
35.0,454,1.0
35.0,455,1.0
35.0,457,1.0
35.0,458,1.0
35.0,459,1.0
35.0,460,1.0
35.0,461,1.0
35.0,463,1.0
35.0,465,1.0
35.0,466,1.0
35.0,467,1.0
35.0,468,2.0
35.0,469,1.0
35.0,472,2.0
35.0,475,1.0
35.0,477,1.0
35.0,478,3.0
35.0,482,2.0
35.0,483,1.0
35.0,484,2.0
35.0,485,1.0
35.0,487,1.0
35.0,490,1.0
35.0,491,2.0
35.0,492,1.0
35.0,493,1.0
35.0,497,1.0
35.0,499,1.0
35.0,500,2.0
35.0,501,2.0
35.0,502,1.0
35.0,506,2.0
35.0,507,1.0
35.0,508,2.0
35.0,509,1.0
35.0,510,1.0
35.0,511,2.0
35.0,512,1.0
35.0,513,1.0
35.0,518,2.0
35.0,520,1.0
35.0,521,2.0
35.0,522,2.0
35.0,525,1.0
35.0,528,2.0
35.0,530,1.0
35.0,531,2.0
35.0,532,1.0
35.0,535,1.0
35.0,536,2.0
35.0,537,1.0
35.0,543,2.0
35.0,544,2.0
35.0,547,2.0
35.0,548,3.0
35.0,552,1.0
35.0,554,1.0
35.0,557,2.0
35.0,558,2.0
35.0,560,2.0
35.0,561,2.0
35.0,563,1.0
35.0,565,1.0
35.0,566,1.0
35.0,570,1.0
35.0,571,1.0
35.0,575,1.0
35.0,576,2.0
35.0,577,1.0
35.0,580,1.0
35.0,582,1.0
35.0,583,2.0
35.0,584,1.0
35.0,585,1.0
35.0,586,1.0
35.0,587,1.0
35.0,591,1.0
35.0,592,1.0
35.0,593,1.0
35.0,595,2.0
35.0,599,1.0
35.0,601,1.0
35.0,604,1.0
35.0,606,1.0
35.0,607,3.0
35.0,608,2.0
35.0,611,1.0
35.0,614,1.0
35.0,615,1.0
35.0,622,1.0
35.0,625,1.0
35.0,630,1.0
35.0,632,1.0
35.0,635,3.0
35.0,638,1.0
35.0,639,1.0
35.0,640,1.0
35.0,642,2.0
35.0,643,1.0
35.0,645,1.0
35.0,648,2.0
35.0,650,2.0
35.0,651,1.0
35.0,652,1.0
35.0,655,1.0
35.0,662,1.0
35.0,666,1.0
35.0,667,1.0
35.0,669,1.0
35.0,670,1.0
35.0,671,1.0
35.0,672,1.0
35.0,674,1.0
35.0,675,1.0
35.0,677,1.0
35.0,678,1.0
35.0,689,2.0
35.0,694,2.0
35.0,695,1.0
35.0,696,1.0
35.0,708,1.0
35.0,710,1.0
35.0,715,1.0
35.0,717,1.0
35.0,718,1.0
35.0,722,1.0
35.0,725,1.0
35.0,727,1.0
35.0,732,1.0
35.0,735,1.0
35.0,738,1.0
35.0,742,1.0
35.0,746,1.0
35.0,748,2.0
35.0,749,1.0
35.0,751,1.0
35.0,758,1.0
35.0,762,1.0
35.0,767,1.0
35.0,768,1.0
35.0,773,1.0
35.0,782,1.0
35.0,785,1.0
35.0,791,1.0
35.0,794,1.0
35.0,797,1.0
35.0,799,1.0
35.0,830,1.0
35.0,833,1.0
35.0,843,1.0
35.0,861,1.0
35.0,867,1.0
35.0,869,1.0
35.0,900,1.0
35.0,924,1.0
35.0,981,1.0
36.0,28,1.0
36.0,100,1.0
36.0,151,1.0
36.0,165,1.0
36.0,170,1.0
36.0,182,1.0
36.0,192,1.0
36.0,203,1.0
36.0,206,1.0
36.0,210,1.0
36.0,214,1.0
36.0,227,1.0
36.0,228,1.0
36.0,229,1.0
36.0,230,1.0
36.0,232,1.0
36.0,240,1.0
36.0,249,3.0
36.0,255,1.0
36.0,262,1.0
36.0,264,1.0
36.0,265,1.0
36.0,267,1.0
36.0,271,1.0
36.0,278,1.0
36.0,279,1.0
36.0,282,1.0
36.0,286,1.0
36.0,289,2.0
36.0,290,1.0
36.0,293,1.0
36.0,295,1.0
36.0,304,2.0
36.0,309,2.0
36.0,311,1.0
36.0,316,1.0
36.0,320,1.0
36.0,321,2.0
36.0,323,2.0
36.0,324,1.0
36.0,327,1.0
36.0,332,1.0
36.0,339,1.0
36.0,340,1.0
36.0,342,1.0
36.0,345,1.0
36.0,349,1.0
36.0,351,1.0
36.0,353,1.0
36.0,356,3.0
36.0,359,1.0
36.0,361,1.0
36.0,362,3.0
36.0,363,3.0
36.0,366,1.0
36.0,370,2.0
36.0,371,1.0
36.0,373,3.0
36.0,382,2.0
36.0,390,2.0
36.0,391,1.0
36.0,392,1.0
36.0,395,1.0
36.0,396,1.0
36.0,397,2.0
36.0,403,2.0
36.0,407,1.0
36.0,413,3.0
36.0,414,2.0
36.0,417,1.0
36.0,418,1.0
36.0,421,2.0
36.0,422,1.0
36.0,423,2.0
36.0,427,1.0
36.0,428,2.0
36.0,430,1.0
36.0,434,1.0
36.0,435,1.0
36.0,436,1.0
36.0,437,1.0
36.0,439,3.0
36.0,441,1.0
36.0,442,2.0
36.0,443,1.0
36.0,445,1.0
36.0,447,2.0
36.0,448,2.0
36.0,449,1.0
36.0,451,1.0
36.0,452,1.0
36.0,456,1.0
36.0,458,1.0
36.0,466,1.0
36.0,468,1.0
36.0,469,2.0
36.0,471,3.0
36.0,472,2.0
36.0,477,3.0
36.0,481,1.0
36.0,482,1.0
36.0,486,1.0
36.0,488,1.0
36.0,490,2.0
36.0,493,3.0
36.0,496,1.0
36.0,500,1.0
36.0,501,1.0
36.0,503,1.0
36.0,504,2.0
36.0,508,2.0
36.0,511,1.0
36.0,516,1.0
36.0,518,3.0
36.0,519,2.0
36.0,520,2.0
36.0,522,2.0
36.0,525,1.0
36.0,526,1.0
36.0,528,1.0
36.0,529,4.0
36.0,530,2.0
36.0,532,1.0
36.0,533,1.0
36.0,536,2.0
36.0,537,1.0
36.0,540,1.0
36.0,541,1.0
36.0,547,2.0
36.0,548,1.0
36.0,552,3.0
36.0,559,1.0
36.0,560,2.0
36.0,563,1.0
36.0,565,1.0
36.0,566,1.0
36.0,567,1.0
36.0,568,1.0
36.0,570,1.0
36.0,571,2.0
36.0,572,2.0
36.0,573,1.0
36.0,576,1.0
36.0,584,2.0
36.0,585,2.0
36.0,586,2.0
36.0,589,1.0
36.0,590,1.0
36.0,592,2.0
36.0,595,1.0
36.0,596,1.0
36.0,597,1.0
36.0,598,3.0
36.0,602,1.0
36.0,603,1.0
36.0,605,1.0
36.0,606,3.0
36.0,608,1.0
36.0,610,3.0
36.0,615,1.0
36.0,616,1.0
36.0,617,1.0
36.0,623,1.0
36.0,625,1.0
36.0,632,1.0
36.0,633,1.0
36.0,634,2.0
36.0,635,1.0
36.0,636,2.0
36.0,640,2.0
36.0,644,2.0
36.0,646,2.0
36.0,649,1.0
36.0,654,1.0
36.0,657,1.0
36.0,658,1.0
36.0,659,1.0
36.0,661,1.0
36.0,664,1.0
36.0,668,1.0
36.0,674,1.0
36.0,675,2.0
36.0,679,1.0
36.0,682,1.0
36.0,686,2.0
36.0,690,1.0
36.0,694,1.0
36.0,695,1.0
36.0,696,1.0
36.0,697,1.0
36.0,703,1.0
36.0,704,1.0
36.0,709,1.0
36.0,728,1.0
36.0,730,1.0
36.0,734,1.0
36.0,735,1.0
36.0,736,1.0
36.0,741,1.0
36.0,749,1.0
36.0,755,2.0
36.0,758,1.0
36.0,759,1.0
36.0,761,1.0
36.0,768,1.0
36.0,770,1.0
36.0,773,1.0
36.0,778,1.0
36.0,779,1.0
36.0,780,1.0
36.0,783,1.0
36.0,785,1.0
36.0,791,1.0
36.0,792,1.0
36.0,806,1.0
36.0,818,1.0
36.0,829,1.0
36.0,844,1.0
36.0,846,1.0
36.0,850,1.0
36.0,854,1.0
36.0,912,1.0
36.0,967,1.0
36.0,979,1.0
37.0,3,1.0
37.0,37,1.0
37.0,62,1.0
37.0,78,1.0
37.0,87,1.0
37.0,155,1.0
37.0,193,1.0
37.0,204,1.0
37.0,211,1.0
37.0,212,1.0
37.0,231,1.0
37.0,235,1.0
37.0,236,1.0
37.0,238,1.0
37.0,246,1.0
37.0,259,1.0
37.0,264,1.0
37.0,268,1.0
37.0,272,1.0
37.0,281,1.0
37.0,282,1.0
37.0,284,3.0
37.0,286,1.0
37.0,287,1.0
37.0,289,1.0
37.0,290,1.0
37.0,291,1.0
37.0,292,1.0
37.0,293,2.0
37.0,302,1.0
37.0,303,1.0
37.0,304,1.0
37.0,305,1.0
37.0,306,1.0
37.0,308,1.0
37.0,310,2.0
37.0,314,1.0
37.0,315,1.0
37.0,322,1.0
37.0,323,1.0
37.0,324,1.0
37.0,325,1.0
37.0,327,1.0
37.0,329,1.0
37.0,330,1.0
37.0,332,1.0
37.0,337,1.0
37.0,339,1.0
37.0,341,1.0
37.0,344,1.0
37.0,345,1.0
37.0,347,1.0
37.0,353,1.0
37.0,359,2.0
37.0,361,1.0
37.0,362,1.0
37.0,366,1.0
37.0,367,1.0
37.0,372,1.0
37.0,373,1.0
37.0,374,1.0
37.0,376,2.0
37.0,377,1.0
37.0,378,2.0
37.0,379,1.0
37.0,381,1.0
37.0,382,1.0
37.0,387,1.0
37.0,390,1.0
37.0,391,2.0
37.0,392,1.0
37.0,393,1.0
37.0,397,1.0
37.0,400,1.0
37.0,401,2.0
37.0,404,2.0
37.0,406,1.0
37.0,410,1.0
37.0,413,1.0
37.0,415,1.0
37.0,417,2.0
37.0,420,1.0
37.0,421,1.0
37.0,422,1.0
37.0,423,1.0
37.0,425,1.0
37.0,428,1.0
37.0,429,1.0
37.0,430,1.0
37.0,431,2.0
37.0,432,1.0
37.0,434,2.0
37.0,436,2.0
37.0,437,1.0
37.0,438,1.0
37.0,439,1.0
37.0,440,1.0
37.0,441,1.0
37.0,443,1.0
37.0,444,3.0
37.0,447,1.0
37.0,451,2.0
37.0,452,1.0
37.0,453,1.0
37.0,454,1.0
37.0,456,1.0
37.0,457,2.0
37.0,462,1.0
37.0,463,1.0
37.0,464,2.0
37.0,467,1.0
37.0,468,1.0
37.0,470,1.0
37.0,474,1.0
37.0,475,1.0
37.0,477,1.0
37.0,489,2.0
37.0,490,1.0
37.0,492,1.0
37.0,493,1.0
37.0,494,1.0
37.0,498,1.0
37.0,499,1.0
37.0,501,1.0
37.0,506,1.0
37.0,508,2.0
37.0,509,1.0
37.0,510,1.0
37.0,511,1.0
37.0,514,1.0
37.0,515,1.0
37.0,516,2.0
37.0,519,1.0
37.0,520,1.0
37.0,521,1.0
37.0,523,2.0
37.0,528,2.0
37.0,531,2.0
37.0,532,1.0
37.0,533,1.0
37.0,534,1.0
37.0,537,3.0
37.0,538,1.0
37.0,540,1.0
37.0,544,1.0
37.0,548,2.0
37.0,551,1.0
37.0,552,1.0
37.0,553,3.0
37.0,554,2.0
37.0,555,1.0
37.0,557,1.0
37.0,559,2.0
37.0,560,3.0
37.0,563,4.0
37.0,566,2.0
37.0,569,1.0
37.0,571,2.0
37.0,572,1.0
37.0,573,1.0
37.0,574,1.0
37.0,577,1.0
37.0,578,1.0
37.0,582,1.0
37.0,583,1.0
37.0,584,1.0
37.0,586,1.0
37.0,587,1.0
37.0,588,1.0
37.0,590,2.0
37.0,591,1.0
37.0,592,1.0
37.0,593,1.0
37.0,594,2.0
37.0,597,1.0
37.0,599,1.0
37.0,600,2.0
37.0,605,2.0
37.0,607,1.0
37.0,608,1.0
37.0,610,1.0
37.0,611,2.0
37.0,614,1.0
37.0,615,2.0
37.0,616,1.0
37.0,617,1.0
37.0,620,1.0
37.0,621,1.0
37.0,622,2.0
37.0,623,2.0
37.0,628,1.0
37.0,629,1.0
37.0,631,3.0
37.0,632,1.0
37.0,637,1.0
37.0,641,1.0
37.0,646,1.0
37.0,651,1.0
37.0,652,2.0
37.0,654,1.0
37.0,658,1.0
37.0,662,1.0
37.0,667,2.0
37.0,671,1.0
37.0,672,1.0
37.0,674,1.0
37.0,677,1.0
37.0,679,1.0
37.0,681,1.0
37.0,682,1.0
37.0,683,1.0
37.0,690,1.0
37.0,695,1.0
37.0,697,1.0
37.0,703,1.0
37.0,715,3.0
37.0,719,1.0
37.0,726,1.0
37.0,730,1.0
37.0,731,1.0
37.0,734,1.0
37.0,735,1.0
37.0,736,1.0
37.0,742,1.0
37.0,743,1.0
37.0,745,2.0
37.0,750,1.0
37.0,770,1.0
37.0,779,1.0
37.0,784,1.0
37.0,799,1.0
37.0,802,1.0
37.0,805,1.0
37.0,814,1.0
37.0,817,1.0
37.0,826,1.0
37.0,830,1.0
37.0,834,1.0
37.0,842,1.0
37.0,848,1.0
37.0,853,1.0
37.0,856,1.0
37.0,884,1.0
37.0,906,1.0
37.0,911,2.0
38.0,38,1.0
38.0,98,1.0
38.0,110,1.0
38.0,124,1.0
38.0,126,1.0
38.0,152,2.0
38.0,153,1.0
38.0,163,1.0
38.0,169,1.0
38.0,170,1.0
38.0,172,1.0
38.0,174,1.0
38.0,183,1.0
38.0,187,1.0
38.0,189,1.0
38.0,198,1.0
38.0,204,1.0
38.0,205,1.0
38.0,208,1.0
38.0,227,1.0
38.0,229,2.0
38.0,232,1.0
38.0,235,1.0
38.0,237,1.0
38.0,239,1.0
38.0,250,1.0
38.0,270,1.0
38.0,274,1.0
38.0,275,1.0
38.0,276,1.0
38.0,281,1.0
38.0,283,1.0
38.0,284,1.0
38.0,287,2.0
38.0,296,1.0
38.0,304,1.0
38.0,305,1.0
38.0,306,2.0
38.0,308,1.0
38.0,312,1.0
38.0,313,1.0
38.0,317,1.0
38.0,318,1.0
38.0,321,1.0
38.0,324,1.0
38.0,325,1.0
38.0,327,2.0
38.0,330,1.0
38.0,331,1.0
38.0,333,1.0
38.0,336,1.0
38.0,338,4.0
38.0,340,1.0
38.0,343,1.0
38.0,348,2.0
38.0,351,1.0
38.0,352,2.0
38.0,358,1.0
38.0,364,1.0
38.0,366,1.0
38.0,368,1.0
38.0,370,1.0
38.0,371,3.0
38.0,378,2.0
38.0,379,2.0
38.0,383,1.0
38.0,389,1.0
38.0,391,1.0
38.0,392,2.0
38.0,393,1.0
38.0,402,2.0
38.0,406,1.0
38.0,410,1.0
38.0,411,4.0
38.0,415,2.0
38.0,417,1.0
38.0,418,2.0
38.0,421,1.0
38.0,425,2.0
38.0,429,1.0
38.0,430,1.0
38.0,431,1.0
38.0,433,2.0
38.0,435,2.0
38.0,437,1.0
38.0,438,1.0
38.0,439,3.0
38.0,444,1.0
38.0,445,2.0
38.0,447,1.0
38.0,450,2.0
38.0,452,2.0
38.0,454,2.0
38.0,456,1.0
38.0,457,1.0
38.0,458,1.0
38.0,460,1.0
38.0,467,1.0
38.0,469,1.0
38.0,470,1.0
38.0,471,2.0
38.0,472,1.0
38.0,474,3.0
38.0,477,2.0
38.0,478,1.0
38.0,479,1.0
38.0,482,3.0
38.0,483,1.0
38.0,484,2.0
38.0,488,1.0
38.0,491,2.0
38.0,493,1.0
38.0,494,2.0
38.0,495,1.0
38.0,496,1.0
38.0,497,2.0
38.0,500,1.0
38.0,502,1.0
38.0,505,1.0
38.0,507,1.0
38.0,508,2.0
38.0,510,1.0
38.0,513,1.0
38.0,519,1.0
38.0,520,1.0
38.0,523,1.0
38.0,525,1.0
38.0,528,2.0
38.0,532,1.0
38.0,533,2.0
38.0,535,2.0
38.0,538,2.0
38.0,539,4.0
38.0,542,1.0
38.0,544,1.0
38.0,545,2.0
38.0,546,2.0
38.0,548,2.0
38.0,556,3.0
38.0,558,1.0
38.0,559,1.0
38.0,560,1.0
38.0,562,2.0
38.0,564,1.0
38.0,565,2.0
38.0,566,1.0
38.0,573,3.0
38.0,575,1.0
38.0,577,2.0
38.0,580,1.0
38.0,581,1.0
38.0,583,2.0
38.0,584,1.0
38.0,585,1.0
38.0,586,1.0
38.0,587,1.0
38.0,592,2.0
38.0,593,2.0
38.0,595,1.0
38.0,597,4.0
38.0,598,4.0
38.0,602,2.0
38.0,603,1.0
38.0,607,1.0
38.0,612,1.0
38.0,615,1.0
38.0,617,1.0
38.0,618,1.0
38.0,625,1.0
38.0,627,1.0
38.0,630,1.0
38.0,632,1.0
38.0,635,2.0
38.0,637,1.0
38.0,638,2.0
38.0,640,1.0
38.0,641,2.0
38.0,642,1.0
38.0,643,2.0
38.0,644,1.0
38.0,645,1.0
38.0,648,1.0
38.0,657,1.0
38.0,661,1.0
38.0,662,1.0
38.0,664,1.0
38.0,665,1.0
38.0,666,1.0
38.0,668,2.0
38.0,676,1.0
38.0,680,1.0
38.0,691,1.0
38.0,693,2.0
38.0,695,1.0
38.0,705,1.0
38.0,708,1.0
38.0,714,1.0
38.0,716,1.0
38.0,718,1.0
38.0,722,1.0
38.0,725,2.0
38.0,730,1.0
38.0,734,1.0
38.0,741,1.0
38.0,753,1.0
38.0,754,1.0
38.0,761,1.0
38.0,763,1.0
38.0,764,1.0
38.0,769,1.0
38.0,771,3.0
38.0,780,1.0
38.0,796,1.0
38.0,804,2.0
38.0,814,1.0
38.0,819,1.0
38.0,841,1.0
38.0,844,1.0
38.0,869,1.0
38.0,872,1.0
38.0,909,1.0
38.0,927,1.0
39.0,97,1.0
39.0,100,2.0
39.0,160,1.0
39.0,163,1.0
39.0,177,1.0
39.0,179,1.0
39.0,181,1.0
39.0,183,1.0
39.0,186,1.0
39.0,187,1.0
39.0,188,1.0
39.0,194,1.0
39.0,197,1.0
39.0,216,1.0
39.0,217,1.0
39.0,221,1.0
39.0,226,1.0
39.0,243,1.0
39.0,249,1.0
39.0,259,1.0
39.0,266,1.0
39.0,267,1.0
39.0,273,1.0
39.0,276,1.0
39.0,281,1.0
39.0,288,1.0
39.0,289,1.0
39.0,293,1.0
39.0,295,1.0
39.0,300,1.0
39.0,302,1.0
39.0,308,1.0
39.0,309,1.0
39.0,312,2.0
39.0,313,1.0
39.0,315,1.0
39.0,317,1.0
39.0,320,1.0
39.0,322,1.0
39.0,324,1.0
39.0,326,2.0
39.0,329,1.0
39.0,332,1.0
39.0,336,2.0
39.0,339,1.0
39.0,341,1.0
39.0,343,1.0
39.0,344,1.0
39.0,345,2.0
39.0,349,1.0
39.0,350,1.0
39.0,353,1.0
39.0,354,1.0
39.0,357,2.0
39.0,361,1.0
39.0,362,2.0
39.0,363,1.0
39.0,368,1.0
39.0,369,1.0
39.0,373,2.0
39.0,376,1.0
